"発電所コード","エリア","発電所名","ユニット名","発電方式・燃種","対象日","00:30[kWh]","01:00[kWh]","01:30[kWh]","02:00[kWh]","02:30[kWh]","03:00[kWh]","03:30[kWh]","04:00[kWh]","04:30[kWh]","05:00[kWh]","05:30[kWh]","06:00[kWh]","06:30[kWh]","07:00[kWh]","07:30[kWh]","08:00[kWh]","08:30[kWh]","09:00[kWh]","09:30[kWh]","10:00[kWh]","10:30[kWh]","11:00[kWh]","11:30[kWh]","12:00[kWh]","12:30[kWh]","13:00[kWh]","13:30[kWh]","14:00[kWh]","14:30[kWh]","15:00[kWh]","15:30[kWh]","16:00[kWh]","16:30[kWh]","17:00[kWh]","17:30[kWh]","18:00[kWh]","18:30[kWh]","19:00[kWh]","19:30[kWh]","20:00[kWh]","20:30[kWh]","21:00[kWh]","21:30[kWh]","22:00[kWh]","22:30[kWh]","23:00[kWh]","23:30[kWh]","24:00[kWh]","日量[kWh]","更新日時"
"63D54","関西","高浜発電所","４号機","原子力","2025/11/25","447675","447514","447678","447694","447678","447691","447698","447659","447585","447698","447772","447762","447646","447546","447537","447701","447698","447698","447604","447595","447546","447636","447569","447646","447501","447617","447572","447710","447688","447878","447836","447707","447817","447826","447665","447685","447739","447801","447707","447733","447675","447643","447714","447665","447640","447704","447733","447694","21488476","2025/11/26 15:30:06"
"63C00","関西","喜撰山発電所","１号機","水力","2025/11/25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025/11/26 15:30:06"
"63C00","関西","喜撰山発電所","２号機","水力","2025/11/25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025/11/26 15:30:06"
"63D03","関西","大河内発電所","１号機","水力","2025/11/25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025/11/26 15:30:06"
"63D03","関西","大河内発電所","２号機","水力","2025/11/25","0","0","0","0","0","0","0","64005","65459","62357","0","0","0","0","0","0","0","81991","95585","70152","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25530","64024","64419","64614","64985","65444","65680","65849","66349","41852","0","0","1028295","2025/11/26 15:30:06"
"63D03","関西","大河内発電所","３号機","水力","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025/11/26 15:30:06"
"63D03","関西","大河内発電所","４号機","水力","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29230","39923","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","69153","2025/11/26 15:30:06"
"65C00","関西","奥吉野発電所","１号機","水力","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025/11/26 15:30:06"
"65C00","関西","奥吉野発電所","２号機","水力","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025/11/26 15:30:06"
"65C00","関西","奥吉野発電所","３号機","水力","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025/11/26 15:30:06"
"65C00","関西","奥吉野発電所","４号機","水力","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43440","65830","60405","70412","66055","60473","21470","0","0","0","0","0","0","0","0","48226","54666","53345","64322","65136","55489","58152","62132","246","0","0","0","0","0","0","0","849799","2025/11/26 15:30:06"
"65C00","関西","奥吉野発電所","５号機","水力","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58697","60529","52041","70529","67792","62418","66120","53231","4425","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","495782","2025/11/26 15:30:06"
"65C00","関西","奥吉野発電所","６号機","水力","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1055","76453","63800","60347","485","0","0","0","0","0","0","0","0","0","0","64438","54238","52188","0","0","0","0","0","0","0","0","0","0","0","0","0","0","373004","2025/11/26 15:30:06"
"68E00","関西","奥多々良木発電所","１号機","水力","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025/11/26 15:30:06"
"68E00","関西","奥多々良木発電所","２号機","水力","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025/11/26 15:30:06"
"68E00","関西","奥多々良木発電所","３号機","水力","2025/11/25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025/11/26 15:30:06"
"68E00","関西","奥多々良木発電所","４号機","水力","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025/11/26 15:30:06"
"68E00","関西","奥多々良木発電所","５号機","水力","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29718","59220","63800","84769","61000","59406","4651","0","0","0","0","0","0","0","0","0","0","0","14103","61444","60125","60193","60077","60576","60824","60606","61390","61442","38905","0","962249","2025/11/26 15:30:06"
"68E00","関西","奥多々良木発電所","６号機","水力","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28681","59113","81498","60267","58674","17546","0","0","0","0","0","0","0","0","0","0","55823","59193","59642","59158","59684","59105","61301","59853","60173","59902","36795","0","0","0","0","0","0","936408","2025/11/26 15:30:06"
"62D30","関西","電源開発池原発電所（関西）","3号機","水力","2025/11/25","0","0","0","0","0","0","0","299","25466","25421","25335","24947","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1151","39045","38996","31930","31150","0","0","0","0","0","0","0","0","0","0","243740","2025/11/26 15:30:06"
"62D30","関西","電源開発池原発電所（関西）","4号機","水力","2025/11/25","24250","24250","24250","24250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22310","37830","37830","37830","35890","22310","0","0","0","0","0","0","0","0","0","0","291000","2025/11/26 15:30:06"
"64339","関西","神戸発電所","3号機","火力（石炭）","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025/11/26 15:30:06"
"64339","関西","神戸発電所","4号機","火力（石炭）","2025/11/25","301197","301105","301180","301249","301164","301458","301053","301180","302184","301341","302437","300158","300602","301450","301358","302789","300991","300022","301162","301285","302240","299423","301306","301053","300878","300035","301164","301182","299190","301214","301237","301247","301276","301260","301124","301362","299183","301416","300953","301493","301170","301316","300037","302161","300350","300010","301558","299077","14449280","2025/11/26 15:30:06"
"5115664F60","関西","神戸発電所","１号機","火力（石炭）","2025/11/25","327728","328395","327497","327650","327429","327787","327391","328012","327604","327495","327223","328158","327618","327318","327798","327658","328075","327754","328107","327911","327814","327998","328020","327851","327617","327630","328055","327398","327827","327198","327477","327868","327749","327534","327737","327343","327558","327741","327932","327704","327597","327536","327421","327718","327329","327689","327531","328154","15729634","2025/11/26 15:30:06"
"5115664F60","関西","神戸発電所","２号機","火力（石炭）","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025/11/26 15:30:06"
"63D41","関西","舞鶴発電所","１号機","火力（石炭）","2025/11/25","421149","420866","420850","420900","420908","420987","420963","419628","421398","415526","390965","391141","391070","390905","391883","408387","420858","423997","423527","423819","423930","423743","423705","412142","409741","423727","423700","423805","423623","423750","423855","423772","423533","423829","423642","423747","423840","423795","423665","423730","423543","424044","423443","415825","408671","410527","409686","406934","20031674","2025/11/26 15:30:06"
"63D42","関西","舞鶴発電所","２号機","火力（石炭）","2025/11/25","385779","385238","385357","385731","384952","385416","386135","384500","385702","385658","385697","385409","385800","385900","385840","385823","385947","385881","385578","385966","385655","385526","385808","385639","385454","385597","385997","385635","385391","385600","385375","385557","384624","386224","386058","384958","386543","385958","385018","386367","366996","303176","240784","198454","140932","126613","107354","45089","16954691","2025/11/26 15:30:06"
"68D30","関西","電源開発高砂火力発電所","1号機","火力（石炭）","2025/11/25","57915","57958","57945","58029","58140","58172","58134","58017","58039","58139","60030","65750","101138","124508","124601","124685","124503","124789","124630","122721","89325","62290","58626","57932","58090","58076","57720","57660","57803","60034","66717","103724","124612","124717","124810","124475","124407","124520","124256","124221","124152","124208","124519","124473","103956","66558","60420","57594","4247738","2025/11/26 15:30:06"
"68D30","関西","電源開発高砂火力発電所","2号機","火力（石炭）","2025/11/25","58321","58245","58308","58346","58356","58280","58227","58241","58275","58391","62640","83533","119335","124580","125259","125202","125078","125006","125019","125056","113024","73625","62879","58637","58412","58459","58544","58540","58652","62600","84636","119889","124285","124982","125145","125145","125146","125197","125340","125225","125074","125035","124998","117021","77457","63060","58966","58488","4342159","2025/11/26 15:30:06"
"62A46","関西","南港発電所","１号機","火力（ガス）","2025/11/25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025/11/26 15:30:06"
"62A47","関西","南港発電所","２号機","火力（ガス）","2025/11/25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025/11/26 15:30:06"
"62A48","関西","南港発電所","３号機","火力（ガス）","2025/11/25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025/11/26 15:30:06"
"62A41","関西","堺港発電所","１号機","火力（ガス）","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025/11/26 15:30:06"
"62A42","関西","堺港発電所","２号機","火力（ガス）","2025/11/25","101719","93680","89099","97853","96699","116172","147847","145413","133239","136325","138739","139718","156848","171218","178957","117848","85068","56748","0","0","0","0","0","0","0","0","0","0","0","0","351","50116","141204","172197","165946","162243","168753","169795","172509","168456","173053","170531","165700","148883","157184","140822","148381","134438","4813752","2025/11/26 15:30:06"
